TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
210.3000	-39.7798	633.612	3.79135
210.2000	-38.9719	638.585	3.81927
210.1000	-39.3148	643.668	3.84761
210.0000	-38.3868	648.856	3.87635
209.9000	-38.5472	654.181	3.90564
209.8000	-37.5209	659.586	3.93516
209.7000	-37.4568	665.132	3.96524
209.6000	-37.4032	672.214	4.00333
209.5000	-37.1579	678.008	4.03425
209.4000	-36.6547	683.957	4.06576
209.3000	-34.0065	691.5	4.10538
209.2000	-33.748	697.709	4.13771
209.1000	-32.4577	704.062	4.17054
209.0000	-31.1104	710.544	4.20378
208.9000	-29.9757	717.167	4.23748
208.8000	-28.8794	723.91	4.27151
208.7000	-28.0555	730.798	4.306
208.6000	-27.605	737.791	4.34073
208.5000	-26.6791	744.958	4.37603
208.4000	-26.2036	752.229	4.41155
208.3000	-24.221	759.641	4.44746
208.2000	-24.5431	765.302	4.47468
208.1000	-23.2944	772.942	4.51115
208.0000	-22.4881	782.659	4.55709
207.9000	-22.0304	788.635	4.5851
207.8000	-21.1922	796.723	4.62272
207.7000	-21.5079	805.016	4.66096
207.6000	-22.1403	813.463	4.69956
207.5000	-21.8041	822.037	4.7384
207.4000	-22.1973	830.813	4.77779
207.3000	-19.1008	839.776	4.81765
207.2000	-17.271	848.939	4.85803
207.1000	-15.3251	858.239	4.89863
207.0000	-15.799	867.657	4.93936
206.9000	-12.241	877.23	4.98037
206.8000	-10.7395	886.887	5.02136
206.7000	-10.5351	896.662	5.06246
206.6000	-11.3473	908.979	5.1137
206.5000	-10.5486	918.891	5.15451
